TIME,OSI_KEY,SE,POINT_NAME,MESSAGE,VALUE
7/03/2021 08:55,3053021,PIURA 60,BARRA_B TENSION,RETORNO A LIMITE INFERIOR 1,59.5
7/03/2021 08:55,01082G39,TRUJILL NOR 10,SVC ALAR LEVE,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:55,22196010,TRUJILL NOR 220,ALARM TRUJILLO_010,CAMBIO DE ESTADO,ON
7/03/2021 08:56,24282004,CARAPONGO 220,"ACOPLE %VARIACION (IR,IT)",LIMITE SUPERIOR 1 EXCEDIDO,22.4
7/03/2021 08:56,,STATUS_LINEAS,,State Estimator converged with violations,
7/03/2021 08:56,,FEP,Switch 20,Switched to B on Box Chain 1,TOGGLE
7/03/2021 08:56,22097011,JULIACA 138,ALARM JULIACA_022,RETORNO A NORMAL,OFF
7/03/2021 08:56,22196010,TRUJILL NOR 220,ALARM TRUJILLO_010,RETORNO A NORMAL,OFF
7/03/2021 08:56,3023585,CHILCA 220,BARRA_B1 TENSION,RETORNO A NORMAL,226.8
7/03/2021 08:56,1003483,SOCABAYA 138,L-1148 PL1 79 HABILITADO,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:56,1003465,SOCABAYA 138,L-1148 PL1 79 DESHABILITADO,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:56,1003483,SOCABAYA 138,L-1148 PL1 79 HABILITADO,CAMBIO DE ESTADO,INACTIVO
7/03/2021 08:56,1003465,SOCABAYA 138,L-1148 PL1 79 DESHABILITADO,RETORNO A NORMAL,INACTIVO
7/03/2021 08:56,2087032,PAPUJUNE 22.9,T125-221 52 LLEGADA 1,CAMBIO DE ESTADO,CERRADO
7/03/2021 08:56,2087032,PAPUJUNE 22.9,T125-221 52 LLEGADA 1,CAMBIO DE ESTADO,INDETERMINADO
7/03/2021 08:56,2087033,PAPUJUNE 22.9,T125-221 52 LLEGADA 2,CAMBIO DE ESTADO,INDETERMINADO
7/03/2021 08:56,2087033,PAPUJUNE 22.9,T125-221 52 LLEGADA 2,CAMBIO DE ESTADO,CERRADO
7/03/2021 08:56,1087396,PAPUJUNE 220,T125-221 P2 GRUPO AJUSTES 1,RETORNO A NORMAL,INACTIVO
7/03/2021 08:56,2087053,PAPUJUNE 220,T125-221 AVR PARALE-SIN-PARALE,CAMBIO DE ESTADO,HABILITADO
7/03/2021 08:56,1087667,PAPUJUNE 220,T123-221 P1 GRUPO AJUSTES 2,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:56,2087052,PAPUJUNE 220,T125-221 AVR MAESTRO-SEGUIDOR,CAMBIO DE ESTADO,MAESTRO
7/03/2021 08:56,1087397,PAPUJUNE 220,T125-221 P2 GRUPO AJUSTES 2,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:56,1087717,PAPUJUNE 220,T123-221 P2 GRUPO AJUSTES 2,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:56,1087347,PAPUJUNE 220,T125-221 P1 GRUPO AJUSTES 2,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:56,1087716,PAPUJUNE 220,T123-221 P2 GRUPO AJUSTES 1,RETORNO A NORMAL,INACTIVO
7/03/2021 08:56,2087072,PAPUJUNE 220,T123-221 AVR PARALE-SIN-PARALE,CAMBIO DE ESTADO,HABILITADO
7/03/2021 08:56,1087346,PAPUJUNE 220,T125-221 P1 GRUPO AJUSTES 1,RETORNO A NORMAL,INACTIVO
7/03/2021 08:56,1087666,PAPUJUNE 220,T123-221 P1 GRUPO AJUSTES 1,RETORNO A NORMAL,INACTIVO
7/03/2021 08:56,2087053,PAPUJUNE 220,T125-221 AVR PARALE-SIN-PARALE,CAMBIO DE ESTADO,INDETERMINADO
7/03/2021 08:56,2087072,PAPUJUNE 220,T123-221 AVR PARALE-SIN-PARALE,CAMBIO DE ESTADO,INDETERMINADO
7/03/2021 08:56,2087071,PAPUJUNE 220,T123-221 AVR MAESTRO/SEGUIDOR,CAMBIO DE ESTADO,SEGUIDOR
7/03/2021 08:56,1087397,PAPUJUNE 220,T125-221 P2 GRUPO AJUSTES 2,RETORNO A NORMAL,INACTIVO
7/03/2021 08:56,1087666,PAPUJUNE 220,T123-221 P1 GRUPO AJUSTES 1,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:56,1087667,PAPUJUNE 220,T123-221 P1 GRUPO AJUSTES 2,RETORNO A NORMAL,INACTIVO
7/03/2021 08:56,1087716,PAPUJUNE 220,T123-221 P2 GRUPO AJUSTES 1,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:56,1087717,PAPUJUNE 220,T123-221 P2 GRUPO AJUSTES 2,RETORNO A NORMAL,INACTIVO
7/03/2021 08:56,1087346,PAPUJUNE 220,T125-221 P1 GRUPO AJUSTES 1,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:56,2087032,PAPUJUNE 22.9,T125-221 52 LLEGADA 1,CAMBIO DE ESTADO,ABIERTO
7/03/2021 08:56,2087032,PAPUJUNE 22.9,T125-221 52 LLEGADA 1,CAMBIO DE ESTADO,INDETERMINADO
7/03/2021 08:56,2087033,PAPUJUNE 22.9,T125-221 52 LLEGADA 2,CAMBIO DE ESTADO,INDETERMINADO
7/03/2021 08:56,1087396,PAPUJUNE 220,T125-221 P2 GRUPO AJUSTES 1,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:56,1003483,SOCABAYA 138,L-1148 PL1 79 HABILITADO,CAMBIO DE ESTADO,INACTIVO
7/03/2021 08:56,1003465,SOCABAYA 138,L-1148 PL1 79 DESHABILITADO,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:56,1087347,PAPUJUNE 220,T125-221 P1 GRUPO AJUSTES 2,RETORNO A NORMAL,INACTIVO
7/03/2021 08:56,2087033,PAPUJUNE 22.9,T125-221 52 LLEGADA 2,CAMBIO DE ESTADO,ABIERTO
7/03/2021 08:56,2087053,PAPUJUNE 220,T125-221 AVR PARALE-SIN-PARALE,CAMBIO DE ESTADO,DESHABILITADO
7/03/2021 08:56,1003465,SOCABAYA 138,L-1148 PL1 79 DESHABILITADO,RETORNO A NORMAL,INACTIVO
7/03/2021 08:56,2087053,PAPUJUNE 220,T125-221 AVR PARALE-SIN-PARALE,CAMBIO DE ESTADO,INDETERMINADO
7/03/2021 08:56,1003483,SOCABAYA 138,L-1148 PL1 79 HABILITADO,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:56,2087071,PAPUJUNE 220,T123-221 AVR MAESTRO/SEGUIDOR,CAMBIO DE ESTADO,INDETERMINADO
7/03/2021 08:56,2087072,PAPUJUNE 220,T123-221 AVR PARALE-SIN-PARALE,OPERACIONES MULTIPLES,1 DESHABILITADO
7/03/2021 08:56,2087052,PAPUJUNE 220,T125-221 AVR MAESTRO-SEGUIDOR,CAMBIO DE ESTADO,INDETERMINADO
7/03/2021 08:56,3085020,ORCOTUNA 220,BARRA_A TENSION,RETORNO A NORMAL,230.9
7/03/2021 08:56,1087346,PAPUJUNE 220,T125-221 P1 GRUPO AJUSTES 1,RETORNO A NORMAL,INACTIVO
7/03/2021 08:56,1087717,PAPUJUNE 220,T123-221 P2 GRUPO AJUSTES 2,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:56,1087396,PAPUJUNE 220,T125-221 P2 GRUPO AJUSTES 1,RETORNO A NORMAL,INACTIVO
7/03/2021 08:56,1087667,PAPUJUNE 220,T123-221 P1 GRUPO AJUSTES 2,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:56,1087666,PAPUJUNE 220,T123-221 P1 GRUPO AJUSTES 1,RETORNO A NORMAL,INACTIVO
7/03/2021 08:56,1087397,PAPUJUNE 220,T125-221 P2 GRUPO AJUSTES 2,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:56,2087033,PAPUJUNE 22.9,T125-221 52 LLEGADA 2,CAMBIO DE ESTADO,CERRADO
7/03/2021 08:56,1087347,PAPUJUNE 220,T125-221 P1 GRUPO AJUSTES 2,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:56,2087032,PAPUJUNE 22.9,T125-221 52 LLEGADA 1,CAMBIO DE ESTADO,CERRADO
7/03/2021 08:56,2087032,PAPUJUNE 22.9,T125-221 52 LLEGADA 1,CAMBIO DE ESTADO,INDETERMINADO
7/03/2021 08:56,2087033,PAPUJUNE 22.9,T125-221 52 LLEGADA 2,CAMBIO DE ESTADO,INDETERMINADO
7/03/2021 08:56,1087716,PAPUJUNE 220,T123-221 P2 GRUPO AJUSTES 1,RETORNO A NORMAL,INACTIVO
7/03/2021 08:56,3085020,ORCOTUNA 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,231.1
7/03/2021 08:56,2087072,PAPUJUNE 220,T123-221 AVR PARALE-SIN-PARALE,CAMBIO DE ESTADO,INDETERMINADO
7/03/2021 08:56,2087053,PAPUJUNE 220,T125-221 AVR PARALE-SIN-PARALE,CAMBIO DE ESTADO,INDETERMINADO
7/03/2021 08:56,2087071,PAPUJUNE 220,T123-221 AVR MAESTRO/SEGUIDOR,CAMBIO DE ESTADO,SEGUIDOR
7/03/2021 08:56,2087072,PAPUJUNE 220,T123-221 AVR PARALE-SIN-PARALE,CAMBIO DE ESTADO,HABILITADO
7/03/2021 08:56,2087053,PAPUJUNE 220,T125-221 AVR PARALE-SIN-PARALE,CAMBIO DE ESTADO,HABILITADO
7/03/2021 08:56,2087052,PAPUJUNE 220,T125-221 AVR MAESTRO-SEGUIDOR,CAMBIO DE ESTADO,MAESTRO
7/03/2021 08:57,1087397,PAPUJUNE 220,T125-221 P2 GRUPO AJUSTES 2,RETORNO A NORMAL,INACTIVO
7/03/2021 08:57,2087032,PAPUJUNE 22.9,T125-221 52 LLEGADA 1,CAMBIO DE ESTADO,INDETERMINADO
7/03/2021 08:57,2087053,PAPUJUNE 220,T125-221 AVR PARALE-SIN-PARALE,OPERACIONES MULTIPLES,1 DESHABILITADO
7/03/2021 08:57,1087396,PAPUJUNE 220,T125-221 P2 GRUPO AJUSTES 1,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:57,1087346,PAPUJUNE 220,T125-221 P1 GRUPO AJUSTES 1,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:57,2087033,PAPUJUNE 22.9,T125-221 52 LLEGADA 2,CAMBIO DE ESTADO,ABIERTO
7/03/2021 08:57,2087032,PAPUJUNE 22.9,T125-221 52 LLEGADA 1,CAMBIO DE ESTADO,ABIERTO
7/03/2021 08:57,2087033,PAPUJUNE 22.9,T125-221 52 LLEGADA 2,CAMBIO DE ESTADO,INDETERMINADO
7/03/2021 08:57,1087347,PAPUJUNE 220,T125-221 P1 GRUPO AJUSTES 2,RETORNO A NORMAL,INACTIVO
7/03/2021 08:57,1087716,PAPUJUNE 220,T123-221 P2 GRUPO AJUSTES 1,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:57,1087667,PAPUJUNE 220,T123-221 P1 GRUPO AJUSTES 2,RETORNO A NORMAL,INACTIVO
7/03/2021 08:57,1087717,PAPUJUNE 220,T123-221 P2 GRUPO AJUSTES 2,RETORNO A NORMAL,INACTIVO
7/03/2021 08:57,1087666,PAPUJUNE 220,T123-221 P1 GRUPO AJUSTES 1,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:57,2087052,PAPUJUNE 220,T125-221 AVR MAESTRO-SEGUIDOR,CAMBIO DE ESTADO,INDETERMINADO
7/03/2021 08:57,2087072,PAPUJUNE 220,T123-221 AVR PARALE-SIN-PARALE,OPERACIONES MULTIPLES,1 DESHABILITADO
7/03/2021 08:57,2087071,PAPUJUNE 220,T123-221 AVR MAESTRO/SEGUIDOR,CAMBIO DE ESTADO,INDETERMINADO
7/03/2021 08:57,3085020,ORCOTUNA 220,BARRA_A TENSION,RETORNO A NORMAL,230.9
7/03/2021 08:57,3085020,ORCOTUNA 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,231.2
7/03/2021 08:57,3053061,PIURA 220,L-2250 POT ACTIVA,MEDIDA CONGELADA,0
7/03/2021 08:57,3085020,ORCOTUNA 220,BARRA_A TENSION,RETORNO A NORMAL,230.9
7/03/2021 08:57,1059344,MOQUEGUA SSAA,ERROR SINCRON TIEMPO D01,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:57,1059311,MOQUEGUA SSAA,SSAA FLL ALIMENTAC V2,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:57,1059367,MOQUEGUA SSAA,ERROR SINCRON TIEMPO D02,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:57,1059311,MOQUEGUA SSAA,SSAA FLL ALIMENTAC V2,RETORNO A NORMAL,INACTIVO
7/03/2021 08:57,22118012,MOQUEGUA 220,ALARM MOQUEGUA_SSAA,CAMBIO DE ESTADO,ON
7/03/2021 08:58,1033075,OROYA NUEVA 220,L-2224 FP1 ERR SYNC TIME,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:58,,FEP,Reparticion Channel Group.REPARTICION1b,No Reply Limit Exceeded,FAILED
7/03/2021 08:58,,FEP,Reparticion Channel Group.REPARTICION2b,Channel now online,ONLINE
7/03/2021 08:58,1059367,MOQUEGUA SSAA,ERROR SINCRON TIEMPO D02,RETORNO A NORMAL,INACTIVO
7/03/2021 08:58,1059344,MOQUEGUA SSAA,ERROR SINCRON TIEMPO D01,RETORNO A NORMAL,INACTIVO
7/03/2021 08:58,3085020,ORCOTUNA 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,231.3
7/03/2021 08:58,22118012,MOQUEGUA 220,ALARM MOQUEGUA_SSAA,RETORNO A NORMAL,OFF
7/03/2021 08:58,,FEP,Reparticion Channel Group.REPARTICION2a,Channel now online,ONLINE
7/03/2021 08:58,3085020,ORCOTUNA 220,BARRA_A TENSION,RETORNO A NORMAL,230.8
7/03/2021 08:58,1033075,OROYA NUEVA 220,L-2224 FP1 ERR SYNC TIME,CAMBIO DE ESTADO,INACTIVO
7/03/2021 08:58,3085020,ORCOTUNA 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,231.1
7/03/2021 08:58,3085020,ORCOTUNA 220,BARRA_A TENSION,RETORNO A NORMAL,230.8
7/03/2021 08:59,3049390,GUADALUPE 10,T92-261 POT ACTIVA,MEDIDA CONGELADA,0
7/03/2021 08:59,,FEP,REPARTICION,Above 10 consecutive errors,FAILED
7/03/2021 08:59,3085020,ORCOTUNA 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,231.1
7/03/2021 08:59,,FEP,PARAMONGA2_CHANNEL_GROUP 79.PARAMONGA2_1A,Unable to open socket,FAILED
7/03/2021 08:59,,FEP,PARAMONGA2_CHANNEL_GROUP 79.PARAMONGA2_1A,Communication restored,ONLINE
7/03/2021 08:59,1080622,PARAMO NUE SSAA,FLL COM PLANICIE,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:59,22160001,REPARTICION 138,RTU STATUS,CAMBIO DE ESTADO,INIT
7/03/2021 08:59,1080621,PARAMO NUE SSAA,FLL COM SAN JUAN,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:59,1080622,PARAMO NUE SSAA,FLL COM PLANICIE,RETORNO A NORMAL,INACTIVO
7/03/2021 08:59,1080621,PARAMO NUE SSAA,FLL COM SAN JUAN,RETORNO A NORMAL,INACTIVO
7/03/2021 08:59,3085020,ORCOTUNA 220,BARRA_A TENSION,RETORNO A NORMAL,230.9
7/03/2021 08:59,22134014,PARAMO NUE 220,ALARM PARAMONU_SSAA,CAMBIO DE ESTADO,ON
7/03/2021 08:59,22134014,PARAMO NUE 220,ALARM PARAMONU_SSAA,RETORNO A NORMAL,OFF
7/03/2021 08:59,3043502,CHAVARRIA 220,L-2015 POT ACTIVA,MEDIDA CONGELADA,0
7/03/2021 08:59,,STATUS_LINEAS,,State Estimator converged with violations,
7/03/2021 08:59,,FEP,REPARTICION,Interrogation Group 0: 693 points did not update,IEC101
7/03/2021 08:59,3085020,ORCOTUNA 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,231.1
7/03/2021 08:59,3053021,PIURA 60,BARRA_B TENSION,RETORNO A NORMAL,59.6
7/03/2021 08:59,3085020,ORCOTUNA 220,BARRA_A TENSION,RETORNO A NORMAL,230.9
7/03/2021 08:59,3085020,ORCOTUNA 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,231.2
7/03/2021 08:59,1076925,PUCALLPA 138,L-1156 ALARMA GRAVE,CAMBIO DE ESTADO,INACTIVO
7/03/2021 08:59,1003483,SOCABAYA 138,L-1148 PL1 79 HABILITADO,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:59,1003465,SOCABAYA 138,L-1148 PL1 79 DESHABILITADO,RETORNO A NORMAL,INACTIVO
7/03/2021 08:59,1003483,SOCABAYA 138,L-1148 PL1 79 HABILITADO,CAMBIO DE ESTADO,INACTIVO
7/03/2021 08:59,1003465,SOCABAYA 138,L-1148 PL1 79 DESHABILITADO,CAMBIO DE ESTADO,ACTIVO
7/03/2021 08:59,3085020,ORCOTUNA 220,BARRA_A TENSION,RETORNO A NORMAL,230.9
7/03/2021 08:59,3053021,PIURA 60,BARRA_B TENSION,LIMITE INFERIOR 1 EXCEDIDO,59.3
7/03/2021 09:00,,FEP,MARCONA,Interrogation Group 0: 77 points did not update,IEC104
7/03/2021 09:00,,FEP,SANJUAN_N,Interrogation Group 0: 206 points did not update,IEC104
7/03/2021 09:00,,FEP,TINGOMARIA_N,Interrogation Group 0: 37 points did not update,IEC104
7/03/2021 09:00,,FEP,AGUAYTIA_N,Interrogation Group 0: 97 points did not update,IEC104
7/03/2021 09:00,,FEP,MANTARO_N,Interrogation Group 0: 19 points did not update,IEC104
7/03/2021 09:00,,FEP,PARAMONGA_N,Interrogation Group 0: 39 points did not update,IEC104
7/03/2021 09:00,,FEP,OROYA_N,Interrogation Group 0: 9 points did not update,IEC104
7/03/2021 09:00,,FEP,TINGOM_ETS_N,Interrogation Group 0: 54 points did not update,IEC104
7/03/2021 09:00,,FEP,QUENCORO_N,Interrogation Group 0: 50 points did not update,IEC104
7/03/2021 09:00,,FEP,HUANUCO_N,Interrogation Group 0: 15 points did not update,IEC104
7/03/2021 09:00,,FEP,AMARILIS,Interrogation Group 0: 16 points did not update,IEC104
7/03/2021 09:00,,FEP,COLCABAMBA,Interrogation Group 0: 172 points did not update,IEC104
7/03/2021 09:00,,FEP,PARIÑAS,Interrogation Group 0: 938 points did not update,IEC104
7/03/2021 09:00,,FEP,HUANCAVEL_N,Interrogation Group 0: 27 points did not update,IEC104
7/03/2021 09:00,,FEP,POROMA,Interrogation Group 0: 212 points did not update,IEC104
7/03/2021 09:00,,FEP,SANROS_N,Interrogation Group 0: 10 points did not update,IEC104
7/03/2021 09:00,,FEP,SOCABAYA_N,Interrogation Group 0: 170 points did not update,IEC104
7/03/2021 09:00,,FEP,AUCAYACU_N,Interrogation Group 0: 8 points did not update,IEC104
7/03/2021 09:00,2060014,SANJUAN 220,L-2092 PL1 52 MANDO LOC/REM,OPERACIONES MULTIPLES,2 LOCAL
7/03/2021 09:00,,FEP,REQUE,Interrogation Group 0: 35 points did not update,IEC104
7/03/2021 09:00,,FEP,CHIMBOTE1_N,Interrogation Group 0: 6 points did not update,IEC104
7/03/2021 09:00,,FEP,PUCALLPA_N,Interrogation Group 0: 81 points did not update,IEC104
7/03/2021 09:00,,FEP,JULIACA_N,Interrogation Group 0: 27 points did not update,IEC104
7/03/2021 09:00,,FEP,CARAPONGO,Interrogation Group 0: 1799 points did not update,IEC104
7/03/2021 09:00,,FEP,GUADALUPE_N,Interrogation Group 0: 61 points did not update,IEC104
7/03/2021 09:00,2047054,MARCONA 60,T62-261 REG V AUT/MAN,CAMBIO DE ESTADO,INDETERMINADO
7/03/2021 09:00,,FEP,MOLLEPATA,Interrogation Group 0: 11 points did not update,IEC104
7/03/2021 09:00,,FEP,COMBAPATA_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 09:00,1039578,YARABAMBA 500,L-5035 FP1 87L DISP T,RETORNO A NORMAL,INACTIVO
7/03/2021 09:00,,FEP,MOQUEGUA_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 09:00,,FEP,MOQUEGUA_N,Interrogation Group 0: 137 points did not update,IEC104
7/03/2021 09:00,3080049,PARAMO NUE 66,T10-216 POT ACTIVA,MEDIDA CONGELADA,0
7/03/2021 09:00,,FEP,LA_BREA,Interrogation Group 0 Timed Out,IEC104
7/03/2021 09:00,,FEP,MOQUEGUA_N,Interrogation Group 0: 3 points did not update,IEC104
7/03/2021 09:00,,FEP,MONTALVO,Interrogation Group 0: 22 points did not update,IEC104
7/03/2021 09:00,,FEP,SOCABAYA_REP_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 09:00,,FEP,ZORRITOS_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 09:00,,FEP,ORCOTUNA,Interrogation Group 0: 1502 points did not update,IEC104
7/03/2021 09:00,,FEP,LA_BREA,Interrogation Group 0: 1144 points did not update,IEC104
7/03/2021 09:00,,FEP,GUADALUPE_N,Interrogation Group 0: 691 points did not update,IEC104
7/03/2021 09:00,,FEP,CHICLAYO_N,Interrogation Group 0: 896 points did not update,IEC104
7/03/2021 09:00,,FEP,COMBAPATA_N,Interrogation Group 0: 1858 points did not update,IEC104
7/03/2021 09:00,,FEP,TINTAYA_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 09:00,2047054,MARCONA 60,T62-261 REG V AUT/MAN,CAMBIO DE ESTADO,MANUAL
7/03/2021 09:00,,FEP,CARAPONGO,Interrogation Group 0 Timed Out,IEC104
7/03/2021 09:00,,FEP,GUADALUPE_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 09:00,,FEP,PAPUJUNE,Interrogation Group 0 Timed Out,IEC104
7/03/2021 09:00,,FEP,SOCABAYA_REP_N,Interrogation Group 0: 1345 points did not update,IEC104
7/03/2021 09:00,,FEP,CHIMBOTENVA_N,Interrogation Group 0: 20 points did not update,IEC104
7/03/2021 09:00,,FEP,CHAVARRIA_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 09:00,,FEP,LANINA_N,Interrogation Group 0: 26 points did not update,IEC104
7/03/2021 09:00,,FEP,SURIRAY,Interrogation Group 0: 1316 points did not update,IEC104
7/03/2021 09:00,,FEP,CHICLAYO_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 09:00,,FEP,PAPUJUNE,Interrogation Group 0: 1105 points did not update,IEC104
7/03/2021 09:00,,FEP,CHIMBOTENVA_N,Interrogation Group 0: 313 points did not update,IEC104
7/03/2021 09:00,,FEP,TOCACHE_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 09:00,,FEP,LANINA_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 09:00,,FEP,CHAVARRIA_N,Interrogation Group 0: 61 points did not update,IEC104
7/03/2021 09:00,,FEP,INDUSTRIALES,Interrogation Group 0: 331 points did not update,IEC104
7/03/2021 09:00,,FEP,TINTAYA_N,Interrogation Group 0: 6 points did not update,IEC104
7/03/2021 09:00,1039578,YARABAMBA 500,L-5035 FP1 87L DISP T,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:00,,FEP,TALARA N,Interrogation Group 0: 588 points did not update,IEC104
7/03/2021 09:00,,FEP,LANINA_N,Interrogation Group 0: 137 points did not update,IEC104
7/03/2021 09:00,,FEP,CHIMBOTENVA_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 09:00,,FEP,TALARA N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 09:00,,FEP,TINTAYA_N,Interrogation Group 0: 251 points did not update,IEC104
7/03/2021 09:00,1009421,TOCACHE 138,T129-121 SUBTENSION,RETORNO A NORMAL,INACTIVO
7/03/2021 09:00,,FEP,ZORRITOS_N,Interrogation Group 0: 411 points did not update,IEC104
7/03/2021 09:00,,FEP,INDUSTRIALES,Interrogation Group 0 Timed Out,IEC104
7/03/2021 09:00,,FEP,MOLLEPATA,Interrogation Group 0: 391 points did not update,IEC104
7/03/2021 09:00,,FEP,CHAVARRIA_N,Interrogation Group 0: 297 points did not update,IEC104
7/03/2021 09:00,1039577,YARABAMBA 500,L-5035 FP1 87L DISP S,RETORNO A NORMAL,INACTIVO
7/03/2021 09:00,,FEP,ABANCAY,Interrogation Group 0: 1162 points did not update,IEC104
7/03/2021 09:00,,FEP,PIURA2_N,Interrogation Group 0: 1795 points did not update,IEC104
7/03/2021 09:00,,FEP,COTARUSE_N,Interrogation Group 0: 2697 points did not update,IEC104
7/03/2021 09:00,1039576,YARABAMBA 500,L-5035 FP1 87L DISP R,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:00,,FEP,ZORRITOS_N,Interrogation Group 0: 185 points did not update,IEC104
7/03/2021 09:00,,FEP,PIURA2_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 09:00,,FEP,TRUJILLO_N,Interrogation Group 0: 2030 points did not update,IEC104
7/03/2021 09:00,,FEP,PUNO_N,Interrogation Group 0: 3 points did not update,IEC104
7/03/2021 09:00,,FEP,ABANCAY,Interrogation Group 0 Timed Out,IEC104
7/03/2021 09:00,,FEP,MOLLEPATA,Interrogation Group 0 Timed Out,IEC104
7/03/2021 09:00,,FEP,ORCOTUNA,Interrogation Group 0 Timed Out,IEC104
7/03/2021 09:00,,FEP,SURIRAY,Interrogation Group 0 Timed Out,IEC104
7/03/2021 09:00,1039576,YARABAMBA 500,L-5035 FP1 87L DISP R,RETORNO A NORMAL,INACTIVO
7/03/2021 09:00,1039577,YARABAMBA 500,L-5035 FP1 87L DISP S,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:00,,FEP,TOCACHE_N,Interrogation Group 0: 662 points did not update,IEC104
7/03/2021 09:00,,FEP,MONTALVO,Interrogation Group 0 Timed Out,IEC104
7/03/2021 09:00,,FEP,COTARUSE_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 09:00,,FEP,YARABAMBA,Interrogation Group 0: 192 points did not update,IEC104
7/03/2021 09:00,,FEP,TRUJILLO_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 09:00,1085084,ORCOTUNA 220,T108-261 ALARMA GRAVE,CAMBIO DE ESTADO,INACTIVO
7/03/2021 09:00,,FEP,TRUJILLO_N,Interrogation Group 0: 437 points did not update,IEC104
7/03/2021 09:00,1085084,ORCOTUNA 220,T108-261 ALARMA GRAVE,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:00,,FEP,ABANCAY,Interrogation Group 0: 2 points did not update,IEC104
7/03/2021 09:00,,FEP,PIURA2_N,Interrogation Group 0: 176 points did not update,IEC104
7/03/2021 09:00,,FEP,LA_BREA,Interrogation Group 0: 120 points did not update,IEC104
7/03/2021 09:00,,FEP,COTARUSE_N,Interrogation Group 0: 165 points did not update,IEC104
7/03/2021 09:00,,FEP,CHICLAYO_N,Interrogation Group 0: 30 points did not update,IEC104
7/03/2021 09:00,,FEP,SOCABAYA_REP_N,Interrogation Group 0: 7 points did not update,IEC104
7/03/2021 09:00,22112011,MARCONA 220,ALARM MARCONA_060,CAMBIO DE ESTADO,ON
7/03/2021 09:00,,FEP,TINTAYA_N,Interrogation Group 0: 6 points did not update,IEC104
7/03/2021 09:00,1084120,COTARUSE 220,L-2052 PL2 FLL COM RELE,RETORNO A NORMAL,INACTIVO
7/03/2021 09:00,,FEP,TALARA N,Interrogation Group 0: 7 points did not update,IEC104
7/03/2021 09:00,,FEP,SURIRAY,Interrogation Group 0: 32 points did not update,IEC104
7/03/2021 09:00,,FEP,ORCOTUNA,Interrogation Group 0: 22 points did not update,IEC104
